IID	PRS
HG01396	-1.2074770000000001
HG01398	-0.709219
HG01402	-1.0695970000000001
HG01403	-1.304005
HG01405	-1.3396160000000001
HG01412	-1.1041190000000003
HG01413	-0.7860689999999998
HG01414	-1.4770629999999998
HG01431	-0.5854429999999998
HG01432	-0.911127
HG01435	-0.9007390000000001
HG01437	-1.181042
HG01438	-1.1979879999999996
HG01440	-1.337139
HG01441	-0.7574919999999999
HG01443	-0.8796190000000002
HG01444	-1.084477
HG01447	-0.9951180000000002
HG01455	-1.1928919999999998
HG01456	-1.09511
HG01459	-1.2404269999999997
HG01461	-0.7267239999999999
HG01462	-0.6467700000000001
HG01464	-0.25064
HG01465	-0.818966
HG01468	-1.0023450000000003
HG01474	-0.39179499999999995
HG01479	-1.3576519999999999
HG01485	-0.722226
HG01486	-1.3451379999999997
HG01488	-1.188137
HG01489	-1.059774
HG01491	-0.8205050000000002
HG01492	-1.2483889999999995
HG01494	-1.0413160000000001
HG01495	-0.6967759999999996
HG01497	-0.8779240000000001
HG01498	-0.7442340000000001
HG01500	-1.215559
HG01501	-0.678154
HG01503	-1.259851
HG01504	-0.478287
HG01506	-1.199593
HG01507	-1.10906
HG01509	-1.5545579999999999
HG01510	-1.38794
HG01512	-1.2202950000000001
HG01513	-1.072817
HG01515	-0.9328229999999998
HG01516	-1.2739060000000002
HG01518	-1.1010609999999998
HG01519	-1.257733
HG01521	-0.7844650000000001
HG01522	-1.180241
HG01524	-0.888628
HG01525	-1.5735549999999998
HG01527	-0.9688890000000001
HG01528	-0.8747659999999999
HG01530	-1.161899
HG01531	-1.040315
HG01536	-1.21718
HG01537	-1.5574900000000005
HG01550	-0.336965
HG01551	-0.6377839999999999
HG01556	-1.0257859999999999
HG01565	-0.689121
HG01566	-1.1802110000000003
HG01571	-0.8901709999999998
HG01572	-0.36788400000000004
HG01577	-0.8865719999999998
HG01578	-1.4285539999999997
HG01583	-0.7414630000000002
HG01586	-0.8955220000000002
HG01589	-1.009748
HG01593	-0.982724
HG01595	-0.46893600000000013
HG01596	-1.1007200000000001
HG01597	-0.44328199999999995
HG01598	-1.0320340000000001
HG01599	-0.378229
HG01600	-1.2167960000000002
HG01602	-1.2467470000000003
HG01603	-0.8054969999999998
HG01605	-1.3348620000000002
HG01606	-1.3623029999999998
HG01607	-0.5954190000000003
