IID	PRS
HG02461	0.9560114079999998
HG02462	1.0231795399999999
HG02464	1.2629407899999998
HG02465	1.0694818899999998
HG02470	0.9623676499999998
HG02471	0.957202467
HG02476	1.12217686
HG02477	0.904178409
HG02479	0.91706424
HG02481	1.2929798
HG02484	1.0121103599999999
HG02485	0.8621823000000002
HG02489	0.9169168460000002
HG02490	0.6131625
HG02491	0.8376580460000002
HG02493	0.45743284
HG02494	1.0047472800000001
HG02496	0.72819857
HG02497	0.91520028
HG02501	0.79421343
HG02502	0.9304730899999999
HG02505	1.02011145
HG02508	1.0814796399999997
HG02511	0.9704570600000002
HG02512	0.8541790000000001
HG02513	1.1831897
HG02521	1.1326908499999997
HG02522	0.89993493
HG02536	0.5951233300000001
HG02537	1.1319945900000004
HG02541	0.6840352199999999
HG02545	0.6968247099999999
HG02546	0.905751705
HG02549	1.085201086
HG02554	0.6819510999999999
HG02555	1.02737557555
HG02557	0.8038894499999999
HG02558	0.9374833200000001
HG02561	1.3294982
HG02562	1.127759739
HG02568	0.98491035
HG02570	0.8959268100000001
HG02571	0.8815440809999999
HG02573	0.9532432999999999
HG02574	1.2999979000000002
HG02577	0.5663409199999999
HG02580	0.8164553070000001
HG02582	0.86343571
HG02583	1.3146653999999995
HG02585	0.9092545840000003
HG02586	0.8530624800000002
HG02588	0.8690847699999998
HG02589	0.9982566006999999
HG02594	0.84291567
HG02595	1.1808603599999998
HG02597	0.37725069199999994
HG02600	0.65497121
HG02601	0.78767932
HG02603	0.5959601399999999
HG02604	0.85894599
HG02610	1.3660364100000004
HG02611	1.0924863400000002
HG02613	0.56554913
HG02614	1.3204037700000002
HG02620	0.9449545400000001
HG02621	1.07935293
HG02623	0.84736857
HG02624	1.1324976800000002
HG02628	0.82863716
HG02629	0.9604539400000001
HG02634	0.9410363799999999
HG02635	0.50099644
HG02642	1.0321379859999997
HG02643	1.037490197
HG02645	0.7408311900000001
HG02646	0.7041674499999998
HG02648	0.9202302300000001
HG02649	0.40736672
HG02651	0.85549126
HG02652	0.52514734
HG02654	0.8833412479999999
HG02655	0.398806904
HG02657	0.51192338
HG02658	0.56677808
HG02660	0.8986190999999999
HG02661	0.8570646000000003
HG02666	1.0685137099999997
HG02667	1.0702543180000001
HG02675	1.0895593800000003
HG02676	1.00933587
HG02678	0.6497728039999999
HG02679	0.8669534999999999
HG02681	0.41254054999999995
HG02682	0.6296845199999999
HG02684	0.21211254999999998
HG02685	0.6183880999999999
HG02687	0.83119422
HG02688	0.4418399600000001
HG02690	0.5984432980000001
HG02691	0.4824208600000001
HG02694	0.49403524300000007
HG02696	0.501787038
HG02697	0.89383184
HG02699	0.33950583
HG02700	0.60967671
HG02702	1.0667484
HG02703	1.0706021659999998
HG02715	1.2163249999999999
HG02716	1.0115184700000002
HG02721	1.26622462
HG02722	1.1777628999999998
HG02724	0.5773008
HG02725	0.5763348000000001
HG02727	0.36782359000000003
HG02728	0.4599508499999999
HG02731	0.8804670520000002
HG02733	0.51326247
HG02734	0.229658748
HG02736	0.85698349
HG02737	0.4386703719999999
HG02756	0.9823665
HG02757	1.1227388399999998
HG02759	0.9275646299999999
HG02760	0.732325948
HG02763	1.1237003799999998
HG02768	1.1782092399999997
